name,id,date,cuahang_id,sum,total,mon,customer,bill,vat,phuphi,male,female,num_of_bill,complain,chiphi,goods,returns,customer_info,hour_per_bill,hours,tour,expense,room,profit,created_by,created_date,modified_by,modified_date,trangthai
ICOOL Ung Văn Khiêm,35360D09-544C-EB11-80FC-509A4C8C9FAC,2021-01-01,1,133260100.00,130995360.00,1601855.00,147515.00,515370.00,0.00,0.00,410,211,81,1,25600000.01,37121002.37,11424582.00,50,4,350,2.31,0.00,35,79698939.62,system,2021-01-02 00:08:58.773,system,NULL,4
ICOOL Thành Thái,5B577AC1-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,10,77961600.00,75168090.00,1069480.00,151200.00,1572830.00,494838.00,0.00,217,155,59,6,20213348.39,15139187.40,12119435.05,30,0,1,2.11,0.00,28,52429827.26,system,2021-01-02 00:06:58.693,system,NULL,4
ICOOL Nguyễn Trãi,DAB10568-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,11,41293000.00,39061845.00,1913300.00,66445.00,251410.00,0.00,0.00,85,120,34,2,6587311.84,18755490.95,10991668.00,6,4,160,2.13,0.00,16,24710710.21,system,2021-01-02 00:04:28.610,system,NULL,4
ICOOL Mạc Đỉnh Chi,CCC44144-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,12,67527800.00,66302700.00,1175630.00,49470.00,0.00,0.00,0.00,88,103,46,8,22741935.48,18301335.53,10700100.98,21,6,320,2.09,0.00,22,35959529.97,system,2021-01-02 00:03:28.607,system,NULL,4
ICOOL Trần Bình Trọng,7CE246E5-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,13,51672400.00,50427370.00,493970.00,0.00,751060.00,0.00,30000.00,139,114,37,3,9345161.29,17554212.01,10590434.00,11,5.68,210,2.18,0.00,17,34148430.70,system,2021-01-02 00:07:58.753,system,NULL,4
ICOOL Cách Mạng Tháng 8,6CF0D3EA-524C-EB11-80FC-509A4C8C9FAC,2021-01-01,14,101063300.00,99209555.00,938035.00,0.00,915710.00,450958.00,0.00,227,233,66,12,18661290.32,15571609.13,0.00,41,5,380,2.36,0.00,28,65427613.55,system,2021-01-02 00:00:58.570,system,NULL,4
ICOOL Cầu Chữ Y,FF64B3FC-524C-EB11-80FC-509A4C8C9FAC,2021-01-01,16,17070200.00,16926200.00,144000.00,0.00,0.00,0.00,0.00,43,42,13,0,4903225.80,7439548.94,0.00,1,8,110,0.93,0.00,14,4583425.26,system,2021-01-02 00:01:28.557,system,NULL,4
ICOOL Nhị Thiên Đường,8C75D28B-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,17,52968600.00,50977945.00,740985.00,0.00,1249670.00,225220.00,0.00,104,76,34,2,10135483.88,22354690.68,12942919.34,6,5,170,2.13,0.00,16,31655909.78,system,2021-01-02 00:05:28.673,system,NULL,4
ICOOL Trần Não,F2A928F7-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,18,100009700.00,99163760.00,736640.00,0.00,109300.00,409005.00,0.00,255,266,65,6,16096774.20,41155343.30,20460891.93,33,4,320,3.25,0.00,20,62781539.43,system,2021-01-02 00:08:28.753,system,NULL,4
ICOOL Nguyễn Tri Phương,0A5FEF79-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,19,28670800.00,28236800.00,434000.00,0.00,0.00,0.00,0.00,77,76,30,6,8090241.93,10605451.40,6216633.00,3,4,140,1.88,0.00,16,15757739.67,system,2021-01-02 00:04:58.663,system,NULL,4
ICOOL Đồng Đen,EFEA920E-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,22,87366900.00,85916355.00,957335.00,0.00,493210.00,223200.00,0.00,294,177,64,5,10775806.45,23008260.10,8546549.34,34,4,260,2.56,0.00,25,60902037.79,system,2021-01-02 00:01:58.540,system,NULL,4
ICOOL Phan Chu Trinh,282CB69D-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,23,55260600.00,53957160.00,1031360.00,0.00,272080.00,0.00,200000.00,106,73,39,5,8152338.71,17897219.69,6709408.00,21,3,150,2.79,0.00,14,34817009.60,system,2021-01-02 00:05:58.687,system,NULL,4
ICOOL Phan Xích Long,9CF497AF-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,24,100797900.00,98442270.00,892940.00,0.00,1462690.00,0.00,0.00,214,183,53,6,14032258.06,33062920.50,13325000.00,28,4,240,2.12,0.00,25,64672091.44,system,2021-01-02 00:06:28.687,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,DEFFD62C-544C-EB11-80FC-509A4C8C9FAC,2021-01-01,4,113549400.00,111163600.00,1850100.00,66060.00,469640.00,0.00,0.00,297,232,84,7,16209677.42,22131870.92,0.00,42,3,330,2.9,0.00,29,72822051.66,system,2021-01-02 00:09:58.817,system,NULL,4
ICOOL Tô Ký,9C2160D3-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,5,57745000.00,56127989.00,785401.00,121920.00,709690.00,0.00,0.00,109,122,47,6,10919354.84,18423474.67,6216684.00,20,4,200,1.81,0.00,26,33001843.49,system,2021-01-02 00:07:28.720,system,NULL,4
ICOOL Bình Phú,7F603ED9-524C-EB11-80FC-509A4C8C9FAC,2021-01-01,6,111814600.00,107955823.00,2911752.00,292275.00,654750.00,0.00,0.00,305,213,76,11,21487512.59,33651745.08,12857359.00,30,3,300,3.17,0.00,24,65673924.33,system,2021-01-02 00:00:29.070,system,NULL,4
ICOOL Dương Bá Trạc,A2397920-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,7,117978600.00,115511500.00,1976270.00,126430.00,364400.00,0.00,0.00,205,177,71,1,18865550.09,34751523.69,13362635.00,23,4,320,3.09,0.00,23,75257061.22,system,2021-01-02 00:02:28.573,system,NULL,4
ICOOL Nguyễn Sơn,2C132556-534C-EB11-80FC-509A4C8C9FAC,2021-01-01,9,67731600.00,65692050.00,1633280.00,0.00,406270.00,0.00,0.00,190,143,51,5,8019064.51,21849004.07,6725712.00,48,3,200,3.64,0.00,14,42549693.42,system,2021-01-02 00:03:58.620,system,NULL,4
ICOOL Ung Văn Khiêm,592CD133-1D4D-EB11-80FC-509A4C8C9FAC,2021-01-02,1,112470600.00,109179790.00,2526110.00,0.00,764700.00,0.00,0.00,325,195,72,2,25600000.01,24013547.92,0.00,38,4,350,2.06,0.00,35,59566242.07,system,2021-01-03 00:08:59.367,system,NULL,4
ICOOL Thành Thái,60E538EC-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,10,86802200.00,83315642.00,3036823.00,93475.00,356260.00,0.00,0.00,207,180,55,6,20213348.39,14699332.78,0.00,22,0,1,1.96,0.00,28,48402960.83,system,2021-01-03 00:06:59.250,system,NULL,4
ICOOL Nguyễn Trãi,6094C892-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,11,21787400.00,21176750.00,27090.00,0.00,583560.00,0.00,100000.00,46,63,20,0,6587311.84,5022249.75,1439000.00,11,8,160,1.25,0.00,16,11106188.41,system,2021-01-03 00:04:29.197,system,NULL,4
ICOOL Mạc Đỉnh Chi,A541FD6E-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,12,64421700.00,62348400.00,1439520.00,0.00,633780.00,233277.00,0.00,106,112,46,5,22741935.48,9363321.88,0.00,19,6,320,2.09,0.00,22,30476419.64,system,2021-01-03 00:03:29.143,system,NULL,4
ICOOL Trần Bình Trọng,93570110-1D4D-EB11-80FC-509A4C8C9FAC,2021-01-02,13,35425100.00,32770661.00,2052769.00,0.00,601670.00,0.00,0.00,76,93,26,1,9345161.29,5631477.01,0.00,12,8.08,210,1.53,0.00,17,17794022.70,system,2021-01-03 00:07:59.283,system,NULL,4
ICOOL Cách Mạng Tháng 8,92EE8C15-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,14,114404300.00,111632767.50,1588035.00,178647.50,1004850.00,0.00,200000.00,243,233,70,7,18661290.32,17774657.96,0.00,17,5,380,2.5,0.00,28,75396819.22,system,2021-01-03 00:00:59.090,system,NULL,4
ICOOL Cầu Chữ Y,BBA86927-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,16,22704400.00,22538140.00,0.00,0.00,166260.00,0.00,0.00,42,39,17,1,4903225.80,7417295.94,0.00,15,7,130,1.21,0.00,14,10217618.26,system,2021-01-03 00:01:29.057,system,NULL,4
ICOOL Nhị Thiên Đường,661E98B6-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,17,23739700.00,23427910.00,311790.00,0.00,0.00,0.00,0.00,56,39,24,1,10135483.88,3718450.58,0.00,4,7,170,1.5,0.00,16,9573975.54,system,2021-01-03 00:05:29.277,system,NULL,4
ICOOL Trần Não,8454E521-1D4D-EB11-80FC-509A4C8C9FAC,2021-01-02,18,76672000.00,75036270.00,1635730.00,0.00,0.00,0.00,0.00,202,197,55,5,16096774.20,14059589.93,62681.26,32,5,320,2.75,0.00,20,44942587.13,system,2021-01-03 00:08:29.297,system,NULL,4
ICOOL Nguyễn Tri Phương,C4CEA4A4-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,19,18982300.00,18525980.00,434000.00,22320.00,0.00,0.00,0.00,48,64,24,2,8090241.94,3477824.86,758200.00,2,11.67,280,1.5,0.00,16,7716113.20,system,2021-01-03 00:04:59.160,system,NULL,4
ICOOL Đồng Đen,D31F5239-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,22,69281700.00,68011684.95,926499.00,343516.05,0.00,0.00,0.00,161,114,48,4,10775806.45,13386307.73,0.00,26,5,260,1.92,0.00,25,43849570.77,system,2021-01-03 00:01:59.100,system,NULL,4
ICOOL Phan Chu Trinh,F22B6FC8-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,23,41440900.00,39953200.00,1202660.00,0.00,285040.00,0.00,0.00,72,51,28,5,8152338.71,8357885.01,0.00,8,5,150,2,0.00,14,23442976.28,system,2021-01-03 00:05:59.203,system,NULL,4
ICOOL Phan Xích Long,89A056DA-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,24,81478800.00,78409660.00,1926510.00,0.00,1142630.00,0.00,0.00,183,162,49,7,14032258.06,15209393.25,359047.62,16,4.9,240,1.96,0.00,25,49527056.31,system,2021-01-03 00:06:29.243,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,463C9757-1D4D-EB11-80FC-509A4C8C9FAC,2021-01-02,4,70862500.00,69110020.00,1230380.00,89100.00,433000.00,0.00,0.00,217,160,55,1,16209677.42,21714207.44,9063353.00,21,6,330,1.9,0.00,29,40249488.14,system,2021-01-03 00:09:59.383,system,NULL,4
ICOOL Tô Ký,88261CFE-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,5,55071000.00,53337440.00,863300.00,0.00,870260.00,0.00,0.00,114,124,43,2,10919354.84,12655428.68,0.00,11,4,190,1.65,0.00,26,29762656.48,system,2021-01-03 00:07:29.260,system,NULL,4
ICOOL Bình Phú,A8729C04-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,6,80920900.00,76986364.00,2835472.00,390864.00,708200.00,0.00,0.00,195,138,51,7,21487512.59,16164149.37,0.00,8,5,300,2.13,0.00,24,39334702.04,system,2021-01-03 00:00:30.670,system,NULL,4
ICOOL Dương Bá Trạc,4AC2314B-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,7,68808000.00,66570570.00,2093200.00,0.00,144230.00,0.00,0.00,132,140,48,2,18865550.10,12612575.01,517692.00,30,6.67,320,2.09,0.00,23,35610136.89,system,2021-01-03 00:02:29.090,system,NULL,4
ICOOL Nguyễn Sơn,85B7D980-1C4D-EB11-80FC-509A4C8C9FAC,2021-01-02,9,29753400.00,28944220.00,380210.00,111010.00,317960.00,0.00,0.00,74,64,22,2,8019064.51,6424999.66,0.00,12,8,190,1.57,0.00,14,14500155.83,system,2021-01-03 00:03:59.110,system,NULL,4
ICOOL Ung Văn Khiêm,FE7A7F5E-E64D-EB11-80FC-509A4C8C9FAC,2021-01-03,1,62716200.00,59157485.00,3102115.00,0.00,456600.00,0.00,0.00,175,99,37,5,25600000.01,12671565.48,0.00,15,8,320,1.06,0.00,35,20885919.51,system,2021-01-04 00:08:59.813,system,NULL,4
ICOOL Thành Thái,6685E916-E64D-EB11-80FC-509A4C8C9FAC,2021-01-03,10,46335000.00,45770185.00,228755.00,0.00,336060.00,0.00,0.00,120,108,35,1,20213348.39,8353188.97,0.00,21,0,1,1.25,0.00,28,17203647.64,system,2021-01-04 00:06:59.713,system,NULL,4
ICOOL Nguyễn Trãi,694B73BD-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,11,11371900.00,11371900.00,0.00,0.00,0.00,0.00,0.00,39,40,16,0,6587311.84,1322515.05,0.00,5,10,160,1,0.00,16,3462073.11,system,2021-01-04 00:04:29.620,system,NULL,4
ICOOL Mạc Đỉnh Chi,F67FAC99-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,12,44136800.00,43890450.00,150800.00,24300.00,71250.00,1215980.00,0.00,71,65,25,2,22741935.48,7825065.00,983609.00,15,12,300,1.14,0.00,22,15523038.52,system,2021-01-04 00:03:29.600,system,NULL,4
ICOOL Trần Bình Trọng,913CAE3A-E64D-EB11-80FC-509A4C8C9FAC,2021-01-03,13,32888100.00,31575040.00,1151120.00,0.00,161940.00,222240.00,0.00,64,76,20,3,9345161.29,5923397.21,0.00,1,8.5,170,1.18,0.00,17,16528721.50,system,2021-01-04 00:07:59.723,system,NULL,4
ICOOL Cách Mạng Tháng 8,AEC73C40-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,14,67371100.00,64174358.00,2657292.00,0.00,539450.00,0.00,0.00,175,146,52,13,18661290.32,11655251.31,170000.00,30,5,300,1.86,0.00,28,34027816.37,system,2021-01-04 00:00:59.550,system,NULL,4
ICOOL Cầu Chữ Y,AC991D52-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,16,8144300.00,8144300.00,0.00,0.00,0.00,0.00,0.00,21,15,9,1,4903225.80,3560680.80,0.00,7,13,120,0.64,0.00,14,-319606.60,system,2021-01-04 00:01:29.543,system,NULL,4
ICOOL Nhị Thiên Đường,4C443DE1-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,17,25177100.00,24742300.00,434800.00,0.00,0.00,0.00,0.00,57,43,22,0,10135483.88,5151520.34,0.00,6,8,180,1.38,0.00,16,9455295.78,system,2021-01-04 00:05:29.667,system,NULL,4
ICOOL Trần Não,0C08954C-E64D-EB11-80FC-509A4C8C9FAC,2021-01-03,18,74023301.00,73327086.00,532715.00,0.00,163500.00,0.00,0.00,212,200,50,3,16096774.20,15657201.67,72500.00,23,6,320,2.5,0.00,20,41645610.13,system,2021-01-04 00:08:29.757,system,NULL,4
ICOOL Nguyễn Tri Phương,DCE35DCF-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,19,22661600.00,22400320.00,49040.00,0.00,212240.00,0.00,0.00,69,63,25,1,8090241.94,3462494.18,0.00,1,11.2,280,1.56,0.00,16,10847583.88,system,2021-01-04 00:04:59.680,system,NULL,4
ICOOL Đồng Đen,AF7B0B64-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,22,59303700.00,57687370.00,1117890.00,0.00,498440.00,492905.00,0.00,145,106,35,2,10775806.45,12900227.01,0.00,17,7,260,1.4,0.00,25,34504241.54,system,2021-01-04 00:01:59.623,system,NULL,4
ICOOL Phan Chu Trinh,19481FF3-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,23,23638000.00,23414140.00,109610.00,0.00,114250.00,0.00,0.00,69,114,22,1,8152338.71,6566599.00,1648200.00,15,6,150,1.57,0.00,14,10343402.29,system,2021-01-04 00:05:59.667,system,NULL,4
ICOOL Phan Xích Long,783A0505-E64D-EB11-80FC-509A4C8C9FAC,2021-01-03,24,63906100.00,55551435.00,8165370.00,51355.00,137940.00,0.00,0.00,161,101,40,5,14032258.06,12421217.38,0.00,16,6,240,1.6,0.00,25,29097959.56,system,2021-01-04 00:06:29.693,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,E9FA4182-E64D-EB11-80FC-509A4C8C9FAC,2021-01-03,4,53003800.00,51683150.00,856550.00,27880.00,436220.00,0.00,80000.00,137,106,40,1,16209677.42,10695321.68,0.00,17,8,330,1.38,0.00,29,24858150.90,system,2021-01-04 00:09:59.810,system,NULL,4
ICOOL Tô Ký,99CAC828-E64D-EB11-80FC-509A4C8C9FAC,2021-01-03,5,43687900.00,42794855.00,652745.00,145080.00,95220.00,0.00,0.00,100,89,34,0,10919354.84,10363966.16,0.00,14,5,180,1.31,0.00,26,21511534.00,system,2021-01-04 00:07:29.697,system,NULL,4
ICOOL Bình Phú,53FB912E-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,6,69023200.00,67554920.00,1385800.00,0.00,82480.00,0.00,0.00,167,136,51,2,21487512.59,13600350.34,0.00,11,5,290,2.13,0.00,24,32467057.07,system,2021-01-04 00:00:29.907,system,NULL,4
ICOOL Dương Bá Trạc,F96CE675-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,7,58570600.00,56241745.00,1971585.00,0.00,357270.00,0.00,0.00,109,105,37,4,18865550.10,11707209.68,36978.00,16,8.65,320,1.61,0.00,23,25705963.22,system,2021-01-04 00:02:29.580,system,NULL,4
ICOOL Nguyễn Sơn,7FEF8FAB-E54D-EB11-80FC-509A4C8C9FAC,2021-01-03,9,40892600.00,39140871.00,409289.00,0.00,1342440.00,0.00,0.00,109,85,27,7,8019064.51,9612062.21,0.00,14,6,180,1.93,0.00,14,21509744.28,system,2021-01-04 00:03:59.610,system,NULL,4
ICOOL Ung Văn Khiêm,42AF2689-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,1,67097400.00,66052645.00,927105.00,0.00,117650.00,268470.00,0.00,191,128,43,2,25600000.01,15464753.25,0.00,18,7,320,1.23,0.00,35,25256361.74,system,2021-01-05 00:09:00.217,system,NULL,4
ICOOL Thành Thái,738F9741-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,10,34468700.00,33578877.00,787133.00,0.00,102690.00,206180.00,0.00,117,99,33,2,20213348.39,7240583.89,0.00,8,9,311,1.18,0.00,28,6331124.72,system,2021-01-05 00:07:00.160,system,NULL,4
ICOOL Nguyễn Trãi,1D3C23E8-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,11,9641400.00,9201055.00,440345.00,0.00,0.00,196050.00,0.00,24,29,8,1,6587311.84,1858882.10,0.00,3,16,130,0.5,0.00,16,950911.06,system,2021-01-05 00:04:30.080,system,NULL,4
ICOOL Mạc Đỉnh Chi,6B7D5AC4-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,12,50505000.00,49343380.00,946200.00,0.00,215420.00,170330.00,0.00,98,92,31,2,22741935.48,9770528.34,36978.00,11,8,260,1.41,0.00,22,17038224.18,system,2021-01-05 00:03:30.047,system,NULL,4
ICOOL Trần Bình Trọng,403E5F65-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,13,13908000.00,13232180.00,279720.00,0.00,396100.00,0.00,0.00,44,25,12,1,9345161.29,2964516.34,0.00,3,13.33,160,0.71,0.00,17,922502.37,system,2021-01-05 00:08:00.190,system,NULL,4
ICOOL Cách Mạng Tháng 8,18BCEA6A-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,14,60767000.00,58772855.00,1271445.00,0.00,722700.00,0.00,0.00,129,112,33,6,18661290.32,11163460.48,0.00,12,9,300,1.18,0.00,28,28948104.20,system,2021-01-05 00:00:59.997,system,NULL,4
ICOOL Cầu Chữ Y,AB10CE7C-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,16,7606300.00,7316300.00,290000.00,0.00,0.00,0.00,0.00,16,19,6,1,4903225.80,2916174.14,0.00,2,16,100,0.43,0.00,14,-503099.94,system,2021-01-05 00:01:30.007,system,NULL,4
ICOOL Nhị Thiên Đường,4C2BF20B-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,17,13185200.00,13185200.00,0.00,0.00,0.00,0.00,0.00,21,19,11,0,10135483.88,2846259.96,0.00,2,12,140,0.69,0.00,16,203456.16,system,2021-01-05 00:05:30.157,system,NULL,4
ICOOL Trần Não,F0604277-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,18,67661900.00,65228995.00,1157045.00,0.00,1275860.00,106480.00,0.00,193,195,47,6,16096774.20,14912601.72,0.00,17,5,240,2.35,0.00,20,34326099.08,system,2021-01-05 00:08:30.200,system,NULL,4
ICOOL Nguyễn Tri Phương,9DAE0CFA-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,19,4350300.00,4350300.00,0.00,0.00,0.00,0.00,0.00,15,12,8,0,8090241.94,734572.52,0.00,2,35,280,0.5,0.00,16,-4474514.46,system,2021-01-05 00:05:00.133,system,NULL,4
ICOOL Đồng Đen,7958B58E-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,22,33376300.00,33042145.00,265160.00,68995.00,0.00,0.00,0.00,115,87,31,1,10775806.45,7526398.33,0.00,18,7,220,1.24,0.00,25,14739940.22,system,2021-01-05 00:02:00.043,system,NULL,4
ICOOL Phan Chu Trinh,7531D01D-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,23,8824900.00,8796235.00,28665.00,0.00,0.00,0.00,0.00,29,20,8,0,8152338.71,1853953.33,0.00,4,13,110,0.57,0.00,14,-1210057.04,system,2021-01-05 00:06:00.133,system,NULL,4
ICOOL Phan Xích Long,1FF9B52F-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,24,50358900.00,50008285.00,68065.00,69710.00,212840.00,0.00,0.00,138,118,42,6,14032258.06,9206720.96,0.00,11,5.71,240,1.68,0.00,25,26769305.98,system,2021-01-05 00:06:30.160,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,1C1307AD-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,4,34172300.00,32959415.00,946215.00,0.00,266670.00,42500.00,0.00,101,72,28,2,16209677.42,7058270.67,0.00,8,11,330,0.97,0.00,29,9733966.91,system,2021-01-05 00:10:00.407,system,NULL,4
ICOOL Tô Ký,400C7953-AF4E-EB11-80FC-509A4C8C9FAC,2021-01-04,5,23084900.00,21612095.00,538815.00,0.00,933990.00,0.00,0.00,38,45,16,0,10919354.84,5978156.63,0.00,9,8,140,0.62,0.00,26,4714583.53,system,2021-01-05 00:07:30.160,system,NULL,4
ICOOL Bình Phú,0E662659-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,6,29713100.00,28889000.00,824100.00,0.00,0.00,0.00,0.00,56,32,18,2,21487512.59,6895640.67,0.00,5,11,210,0.75,0.00,24,505846.74,system,2021-01-05 00:00:30.190,system,NULL,4
ICOOL Dương Bá Trạc,C8B999A0-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,7,56894300.00,55385340.00,712850.00,110750.00,685360.00,0.00,300000.00,115,100,39,6,18865550.10,11591067.35,0.00,17,8.21,320,1.7,0.00,23,25228722.55,system,2021-01-05 00:02:30.063,system,NULL,4
ICOOL Nguyễn Sơn,BD0E42D6-AE4E-EB11-80FC-509A4C8C9FAC,2021-01-04,9,26327300.00,24631824.00,604206.00,0.00,1091270.00,0.00,0.00,73,57,19,2,8019064.51,6214916.14,0.00,4,7,150,1.36,0.00,14,10397843.35,system,2021-01-05 00:04:00.083,system,NULL,4
ICOOL Ung Văn Khiêm,C91F1AB7-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,1,70358600.00,67598435.00,182315.00,0.00,2577850.00,0.00,0.00,254,69,49,4,25600000.01,15309813.64,0.00,18,6,320,1.4,0.00,35,26688621.35,system,2021-01-06 00:09:06.153,system,NULL,4
ICOOL Thành Thái,3D28816F-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,10,47409200.00,46065120.00,892600.00,0.00,451480.00,0.00,200000.00,156,99,39,4,20213348.39,10185161.18,151655.36,10,9,355,1.39,0.00,28,16018265.79,system,2021-01-06 00:07:06.030,system,NULL,4
ICOOL Nguyễn Trãi,18071616-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,11,21743700.00,21409795.00,333905.00,0.00,0.00,0.00,0.00,60,59,17,2,6587311.84,4604864.96,0.00,13,7,120,1.06,0.00,16,10217618.20,system,2021-01-06 00:04:36.013,system,NULL,4
ICOOL Mạc Đỉnh Chi,F2204DF2-774F-EB11-80FC-509A4C8C9FAC,2021-01-05,12,66519700.00,65064600.00,919800.00,0.00,535300.00,470400.00,0.00,144,92,39,4,22741935.48,14353521.16,36978.00,13,6,260,1.77,0.00,22,28476521.36,system,2021-01-06 00:03:35.977,system,NULL,4
ICOOL Trần Bình Trọng,D15A4B93-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,13,17832000.00,16630520.00,1071100.00,0.00,130380.00,0.00,0.00,56,50,19,5,9345161.29,1972441.33,0.00,5,8.95,170,1.12,0.00,17,5312917.38,system,2021-01-06 00:08:06.077,system,NULL,4
ICOOL Cách Mạng Tháng 8,CCEBD998-774F-EB11-80FC-509A4C8C9FAC,2021-01-05,14,85401800.00,81536195.00,3182905.00,0.00,682700.00,234315.00,0.00,184,161,55,3,18661290.32,18223859.15,1911000.00,18,5,320,1.96,0.00,28,46796360.53,system,2021-01-06 00:01:05.903,system,NULL,4
ICOOL Cầu Chữ Y,0E78B5AA-774F-EB11-80FC-509A4C8C9FAC,2021-01-05,16,7133200.00,6961200.00,172000.00,0.00,0.00,0.00,0.00,19,24,8,0,4903225.80,1453834.40,0.00,5,13,110,0.57,0.00,14,604139.80,system,2021-01-06 00:01:35.863,system,NULL,4
ICOOL Nhị Thiên Đường,8552D539-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,17,22100400.00,21381645.00,124855.00,0.00,593900.00,152750.00,0.00,66,38,16,0,10135483.88,4842370.22,0.00,2,8,140,1,0.00,16,6556540.90,system,2021-01-06 00:05:35.987,system,NULL,4
ICOOL Trần Não,38AA30A5-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,18,68679800.00,67573220.00,1106580.00,0.00,0.00,498000.00,0.00,175,153,39,4,16096774.20,16245996.17,135962.52,15,6,270,1.95,0.00,20,35864412.15,system,2021-01-06 00:08:36.100,system,NULL,4
ICOOL Nguyễn Tri Phương,80B0F027-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,19,16149500.00,15884950.00,0.00,0.00,264550.00,137100.00,0.00,52,36,19,3,8090241.94,3346150.91,0.00,0,14.74,280,1.19,0.00,16,4585657.15,system,2021-01-06 00:05:05.967,system,NULL,4
ICOOL Đồng Đen,ED76A1BC-774F-EB11-80FC-509A4C8C9FAC,2021-01-05,22,32079500.00,30885270.00,506700.00,0.00,687530.00,0.00,0.00,109,71,33,3,10775806.45,6764660.52,93384.00,10,6,220,1.32,0.00,25,13438187.03,system,2021-01-06 00:02:05.933,system,NULL,4
ICOOL Phan Chu Trinh,CECBB54B-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,23,20417400.00,19131650.00,872310.00,0.00,413440.00,0.00,0.00,55,33,17,1,8152338.71,4370278.01,0.00,8,7,120,1.21,0.00,14,6609033.28,system,2021-01-06 00:06:05.980,system,NULL,4
ICOOL Phan Xích Long,9D729E5D-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,24,58996700.00,56951285.00,1243825.00,0.00,801590.00,0.00,0.00,155,111,43,8,14032258.06,11516462.49,0.00,18,5.58,240,1.72,0.00,25,31402564.45,system,2021-01-06 00:06:36.027,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,9303DADA-784F-EB11-80FC-509A4C8C9FAC,2021-01-05,4,46203600.00,45363395.00,840205.00,0.00,0.00,212900.00,0.00,122,90,35,0,16209677.42,11185937.10,0.00,12,9,330,1.21,0.00,29,18180680.48,system,2021-01-06 00:10:06.130,system,NULL,4
