name	id	date	cuahang_id	sum	total	mon	customer	bill	vat	phuphi	male	female	num_of_bill	complain	chiphi	goods	returns	customer_info	hour_per_bill	hours	tour	expense	room	profit	created_by	created_date	modified_by	modified_date	trangthai
ICOOL Thành Thái	D9A2242C-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	10	86112800	85000380	220000	0	892420	135264	0	234	158	52	0	13451612.9	14702884.32	0	23	4	210	1.86	0	28	56981146.78	system	03:11.8	system	NULL	4
ICOOL Nguy?n Trãi	63C5D107-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	11	54155820	50954520	754250	0	2447050	0	0	118	90	31	0	3717185.42	12366168.49	0	8	2.26	70	1.94	0	16	34871166.09	system	02:10.8	system	NULL	4
ICOOL M?c ??nh Chi	8EF3AEFB-5B80-EC11-8110-509A4C8C9FAC	28/01/2022	12	62279100	61729795	0	50585	498720	646077.6	0	131	123	47	0	13387096.77	8611396.08	0	2	3	180	2.14	0	22	40377379.75	system	01:50.5	system	NULL	4
ICOOL Tr?n Bình Tr?ng	32ED3E38-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	13	52686100	50903760	649000	0	1133340	196272	0	131	108	36	0	8322580.65	8969461.14	0	9	2.22	80	2.12	0	17	33807990.21	system	03:32.1	system	NULL	4
ICOOL Cách M?ng Tháng 8	97F04FDD-5B80-EC11-8110-509A4C8C9FAC	28/01/2022	14	109936000	106296070	0	308850	3331080	305344.8	0	226	144	58	0	16241935.48	21343131.5	0	1	2	140	2	0	29	69016347.82	system	00:59.5	system	NULL	4
ICOOL C?u Ch? Y	3EC26BE3-5B80-EC11-8110-509A4C8C9FAC	28/01/2022	16	45522801	44639450.9	350000	0	533350.1	130527	0	122	78	31	0	4322580.65	9230030.82	0	3	1.61	50	2.21	0	14	31217366.43	system	01:09.7	system	NULL	4
ICOOL Nh? Thiên ???ng	A629F613-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	17	66613700	65890320	440000	0	283380	0	0	132	106	46	0	9800000	14042223.84	0	7	2	100	2.88	0	16	42048096.16	system	02:31.2	system	NULL	4
ICOOL Tr?n Não	1F4E503E-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	18	111441601	110356590.9	545000	126160.1	413850	2422296	300000	246	152	57	0	11935483.87	23459228.9	64380	3	2	120	2.85	0	20	77748554.13	system	03:42.2	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	DAF9E30D-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	19	26261900	25756160	0	119820	385920	0	0	74	56	21	2	7064516.13	5537875.22	0	1	2	60	1.31	0	16	13153768.65	system	02:21.0	system	NULL	4
ICOOL ??ng ?en	2D1281E9-5B80-EC11-8110-509A4C8C9FAC	28/01/2022	22	80947200	80231015	431625	0	284560	0	0	237	147	54	0	9274193.55	0	0	10	1.67	90	2.16	0	25	70956821.45	system	01:20.0	system	NULL	4
ICOOL Phan Chu Trinh	D45D031A-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	23	31346500	30730500	616000	0	0	0	0	53	40	15	0	6612903.23	7313883.55	0	0	4	60	1.07	0	14	16803713.22	system	02:41.3	system	NULL	4
ICOOL Phan Xích Long	47CB1220-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	24	86121900	82637600	220000	0	3264300	0	0	160	153	50	0	14032258.06	16847445.98	0	4	2	130	2	0	25	51757895.96	system	02:51.5	system	NULL	4
ICOOL V?ng Tàu	71E77B4A-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	25	10835800	10738500	0	0	97300	0	0	32	23	15	0	3582580.65	1892728.27	0	0	2	40	0.88	0	17	5263191.08	system	04:02.7	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	165D8E50-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	4	71366000	70074000	1020000	0	272000	0	0	206	110	52	0	11661290.32	17080577.06	2444866.67	16	2.88	150	1.79	0	29	43776999.29	system	04:12.8	system	NULL	4
ICOOL Tô Ký	5E1B3132-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	5	50106300	48860225	640000	33305	572770	0	0	147	114	40	0	6612903.23	9528903.17	0	0	3.25	130	1.54	0	26	32718418.6	system	03:21.9	system	NULL	4
ICOOL Bình Phú	BF3B19D7-5B80-EC11-8110-509A4C8C9FAC	28/01/2022	6	108878100	107733090	695480	196890	252640	0	0	346	170	63	0	8509677.42	0	0	7	2.38	150	2.63	0	24	99223412.58	system	00:49.1	system	NULL	4
ICOOL D??ng Bá Tr?c	5646A2EF-5B80-EC11-8110-509A4C8C9FAC	28/01/2022	7	141194400	139459810	660000	0	1074590	191648	0	286	260	71	0	14612903.23	28947457.47	0	1	1.41	100	2.73	0	26	96091097.3	system	01:30.2	system	NULL	4
ICOOL Nguy?n S?n	6C5AC101-5C80-EC11-8110-509A4C8C9FAC	28/01/2022	9	43129100	42358150	220000	0	550950	0	0	120	82	29	0	7263225.81	8912078.83	0	0	3.45	100	1.93	0	15	26182845.37	system	02:00.6	system	NULL	4
ICOOL Ung V?n Khiêm	73861C70-2581-EC11-8110-509A4C8C9FAC	29/01/2022	1	75222100	73978680	0	0	1243420	0	0	190	176	45	0	20322580.65	14943027.36	0	0	6	300	1.13	0	40	38713072	system	03:54.6	system	NULL	4
ICOOL Thành Thái	8EA3D857-2581-EC11-8110-509A4C8C9FAC	29/01/2022	10	82740900	82536900	204000	0	0	312160	0	361	144	56	0	13451612.9	13561517.19	0	22	3	210	2	0	28	55835929.9	system	03:13.9	system	NULL	4
ICOOL Nguy?n Trãi	648C5533-2581-EC11-8110-509A4C8C9FAC	29/01/2022	11	33374300	32232140	850000	0	292160	0	0	105	61	26	0	3717185.42	6828335.53	0	6	2.69	70	1.63	0	16	21686619.05	system	02:12.7	system	NULL	4
ICOOL M?c ??nh Chi	DF4D1027-2581-EC11-8110-509A4C8C9FAC	29/01/2022	12	38118000	38016000	102000	0	0	0	0	96	79	36	0	13387096.77	5634564.82	0	0	2	90	1.64	0	22	18994338.41	system	01:52.1	system	NULL	4
ICOOL Tr?n Bình Tr?ng	4366FE63-2581-EC11-8110-509A4C8C9FAC	29/01/2022	13	31514800	30935280	40500	0	539020	0	0	95	629	27	0	8322580.65	4616807.16	0	8	2.96	80	1.59	0	17	17995892.19	system	03:34.3	system	NULL	4
ICOOL Cách M?ng Tháng 8	081B9E08-2581-EC11-8110-509A4C8C9FAC	29/01/2022	14	68546900	67682580	220000	124370	519950	657512	0	149	91	44	0	16241935.48	11352771.32	0	4	3	140	1.52	0	29	40745385.2	system	01:01.0	system	NULL	4
ICOOL C?u Ch? Y	8037B00E-2581-EC11-8110-509A4C8C9FAC	29/01/2022	16	30142000	29792000	350000	0	0	0	0	107	38	24	0	4322580.65	5704690.23	0	0	2.08	50	1.71	0	14	19764729.12	system	01:11.2	system	NULL	4
ICOOL Nh? Thiên ???ng	F587803F-2581-EC11-8110-509A4C8C9FAC	29/01/2022	17	49139100	48830000	0	0	309100	0	0	109	71	33	0	9800000	11532072.85	0	5	3	100	2.06	0	16	27497927.15	system	02:33.1	system	NULL	4
ICOOL Tr?n Não	1F410A6A-2581-EC11-8110-509A4C8C9FAC	29/01/2022	18	42275000	42024580	35000	0	215420	100688	0	131	52	30	0	11935483.87	6546400.52	0	1	4	120	1.5	0	20	23643383.61	system	03:44.4	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	FBEE6B39-2581-EC11-8110-509A4C8C9FAC	29/01/2022	19	15154500	15058600	0	0	95900	0	0	45	25	14	0	7064516.13	2912198.22	0	0	4	60	0.88	0	16	5081885.65	system	02:22.9	system	NULL	4
ICOOL ??ng ?en	069CC714-2581-EC11-8110-509A4C8C9FAC	29/01/2022	22	63573200	62668970	520800	0	383430	0	0	197	103	38	0	9274193.55	0	0	10	2.37	90	1.52	0	25	53394776.45	system	01:21.4	system	NULL	4
ICOOL Phan Chu Trinh	53979045-2581-EC11-8110-509A4C8C9FAC	29/01/2022	23	18698300	18698300	0	0	0	0	0	42	31	12	0	6612903.23	3843005.3	0	0	5	60	0.86	0	14	8242391.47	system	02:43.3	system	NULL	4
ICOOL Phan Xích Long	3E41A74B-2581-EC11-8110-509A4C8C9FAC	29/01/2022	24	84483600	83384480	377000	52050	670070	0	0	190	162	50	0	14032258.06	15828707.41	0	2	2	130	2	0	25	53523514.53	system	02:53.5	system	NULL	4
ICOOL V?ng Tàu	D6832776-2581-EC11-8110-509A4C8C9FAC	29/01/2022	25	15160000	15126400	33600	0	0	0	200000	37	31	13	0	3582580.65	3079286.55	0	0	3.08	40	0.76	0	17	8664532.8	system	04:04.8	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	7229397C-2581-EC11-8110-509A4C8C9FAC	29/01/2022	4	38868800	38343800	525000	0	0	0	0	83	50	24	0	11661290.32	8099555.54	0	11	6.25	150	0.83	0	29	18582954.14	system	04:14.9	system	NULL	4
ICOOL Tô Ký	6518E95D-2581-EC11-8110-509A4C8C9FAC	29/01/2022	5	36256200	35342490	350000	0	563710	0	0	88	77	26	0	6612903.23	6722714.23	0	0	5	130	1	0	26	22006872.54	system	03:24.1	system	NULL	4
ICOOL Bình Phú	B19B5B02-2581-EC11-8110-509A4C8C9FAC	29/01/2022	6	101143400	100175290	708040	76190	183880	0	0	337	135	58	0	8509677.42	0	0	0	2.59	150	2.42	0	24	91665612.58	system	00:50.5	system	NULL	4
ICOOL D??ng Bá Tr?c	0D69E71A-2581-EC11-8110-509A4C8C9FAC	29/01/2022	7	100893100	99106930	1080000	0	706170	153808	0	203	492	56	0	14612903.23	20711582.71	0	0	1.79	100	2.15	0	26	63936252.06	system	01:31.7	system	NULL	4
ICOOL Nguy?n S?n	ACC5452D-2581-EC11-8110-509A4C8C9FAC	29/01/2022	9	19062500	18975700	34000	0	52800	0	0	71	36	22	0	7263225.81	3020910.24	0	0	4.55	100	1.47	0	15	8691563.95	system	02:02.5	system	NULL	4
ICOOL Ung V?n Khiêm	09DB109A-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	1	46686200	45775080	660000	0	251120	0	0	118	93	23	0	20322580.65	9544735.21	0	1	13	300	0.57	0	40	15907764.14	system	03:53.9	system	NULL	4
ICOOL Thành Thái	45F2E881-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	10	44998000	43655680	1133870	0	208450	0	0	233	61	38	0	13451612.9	7515502.76	0	18	5	210	1.36	0	28	22688564.34	system	03:13.3	system	NULL	4
ICOOL Nguy?n Trãi	5453A45D-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	11	22618800	22118800	500000	0	0	0	0	55	42	19	0	3717185.42	4545014.96	0	8	3.68	70	1.19	0	16	13856599.62	system	02:12.5	system	NULL	4
ICOOL M?c ??nh Chi	47CB8151-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	12	33659900	32816650	0	0	843250	0	0	69	46	20	0	13387096.77	6615540.57	0	1	4	80	0.91	0	22	12814012.66	system	01:52.1	system	NULL	4
ICOOL Tr?n Bình Tr?ng	6E68FE8D-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	13	23454600	23012620	220000	0	221980	0	0	56	31	15	0	8322580.65	3937056.3	0	0	5.33	80	0.88	0	17	10752983.05	system	03:33.6	system	NULL	4
ICOOL Cách M?ng Tháng 8	F60CB132-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	14	37159000	36957600	0	0	201400	0	0	82	46	28	0	16241935.48	5256516.54	0	2	5	140	0.97	0	29	15459147.98	system	01:00.4	system	NULL	4
ICOOL C?u Ch? Y	51A5BF38-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	16	19391600	18873160	344000	0	174440	0	0	65	38	16	0	4322580.65	3587032.26	0	0	3.13	50	1.14	0	14	10963547.09	system	01:10.6	system	NULL	4
ICOOL Nh? Thiên ???ng	3296C269-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	17	30646300	29965830	450000	0	230470	0	0	61	32	20	0	9800000	6424105.96	0	3	4	80	1.25	0	16	13741724.04	system	02:32.8	system	NULL	4
ICOOL Tr?n Não	31CB0594-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	18	31834100	31545200	175000	113900	0	0	0	76	52	16	0	11935483.87	5630627.91	0	0	7.5	120	0.8	0	20	13979088.22	system	03:43.7	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	99DCAE63-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	19	8960700	8702630	0	0	258070	0	0	41	12	10	0	7064516.13	1148268.58	0	0	5	50	0.63	0	16	489845.29	system	02:22.6	system	NULL	4
ICOOL ??ng ?en	7C00583F-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	22	31989000	31709000	280000	0	0	0	0	53	46	18	0	9274193.55	0	0	17	5	90	0.72	0	25	22434806.45	system	01:21.7	system	NULL	4
ICOOL Phan Chu Trinh	E9CDCC6F-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	23	17838700	17838700	0	0	0	0	0	38	25	13	0	6612903.23	3726679.61	0	0	4.62	60	0.93	0	14	7499117.16	system	02:43.0	system	NULL	4
ICOOL Phan Xích Long	F235DE75-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	24	56092600	52912600	700000	0	2480000	0	0	129	112	35	0	14032258.06	9271349.46	0	1	3.71	130	1.4	0	25	29608992.48	system	02:53.1	system	NULL	4
ICOOL V?ng Tàu	CA9E19A0-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	25	5775300	5135700	0	0	639600	0	0	13	13	8	0	3582580.65	940472.63	0	0	5	40	0.47	0	17	612646.72	system	04:04.0	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	E32E23A6-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	4	22760400	22760400	0	0	0	0	0	49	31	14	0	11661290.32	8431690.55	3120000	6	10.71	150	0.48	0	29	5787419.13	system	04:14.1	system	NULL	4
ICOOL Tô Ký	DAF6F487-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	5	29990300	29276960	220000	103250	390090	0	0	68	60	22	0	6612903.23	6356039.93	0	0	5.91	130	0.85	0	26	16308016.84	system	03:23.5	system	NULL	4
ICOOL Bình Phú	0561882C-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	6	45368600	44959720	0	0	408880	0	0	183	83	34	0	8509677.42	0	0	2	4.41	150	1.42	0	24	36450042.58	system	00:50.1	system	NULL	4
ICOOL D??ng Bá Tr?c	D2D57B45-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	7	69114600	68262890	220000	0	631710	0	0	132	118	43	0	14612903.23	13072869.09	0	0	2.33	100	1.65	0	26	40577117.68	system	01:32.0	system	NULL	4
ICOOL Nguy?n S?n	F7EB9457-EE81-EC11-8110-509A4C8C9FAC	30/01/2022	9	31921900	31531900	100000	0	290000	0	0	115	39	23	0	7263225.81	6821222.58	0	0	4.35	100	1.53	0	15	17447451.61	system	02:02.3	system	NULL	4
ICOOL Ung V?n Khiêm	393642C4-B782-EC11-8110-509A4C8C9FAC	31/01/2022	1	12608700	12608700	0	0	0	0	0	30	35	10	0	20322580.65	2099252.64	0	1	30	300	0.25	0	40	-9813133.29	system	03:53.5	system	NULL	4
ICOOL Thành Thái	A35910AC-B782-EC11-8110-509A4C8C9FAC	31/01/2022	10	17819700	17078330	583690	0	157680	0	0	78	36	20	0	13451612.9	2401332.56	0	14	8.5	170	0.71	0	28	1225384.54	system	03:12.9	system	NULL	4
ICOOL Nguy?n Trãi	6BA1BC87-B782-EC11-8110-509A4C8C9FAC	31/01/2022	11	13520100	13520100	0	0	0	0	0	37	24	14	0	3717185.42	54675324.04	52555912.48	2	5	70	0.88	0	16	7683503.02	system	02:12.0	system	NULL	4
ICOOL M?c ??nh Chi	312C937B-B782-EC11-8110-509A4C8C9FAC	31/01/2022	12	63259000	63259000	0	0	0	0	0	0	4	1	0	13387096.77	71287599.11	71287599.11	0	70	70	0.05	0	22	49871903.23	system	01:51.5	system	NULL	4
ICOOL Tr?n Bình Tr?ng	D22728B8-B782-EC11-8110-509A4C8C9FAC	31/01/2022	13	2793200	2683000	0	0	110200	0	0	9	13	4	0	8322580.65	17736148.95	17411280.65	0	20	80	0.24	0	17	-5964448.95	system	03:33.2	system	NULL	4
ICOOL Cách M?ng Tháng 8	1AFF555D-B782-EC11-8110-509A4C8C9FAC	31/01/2022	14	51745600	51745600	0	0	0	0	0	10	8	5	0	16241935.48	495824.31	0	0	28	140	0.17	0	29	35007840.21	system	01:00.8	system	NULL	4
ICOOL C?u Ch? Y	CA157063-B782-EC11-8110-509A4C8C9FAC	31/01/2022	16	2103600	2103600	0	0	0	0	0	6	5	2	0	4322580.65	253382.98	0	0	25	50	0.14	0	14	-2472363.63	system	01:11.1	system	NULL	4
ICOOL Nh? Thiên ???ng	95BEE493-B782-EC11-8110-509A4C8C9FAC	31/01/2022	17	10399300	10399300	0	0	0	0	0	25	17	12	0	9800000	2342921.98	662000	3	6.67	80	0.75	0	16	-1081621.98	system	02:32.3	system	NULL	4
ICOOL Tr?n Não	A55831BE-B782-EC11-8110-509A4C8C9FAC	31/01/2022	18	12998100	12998100	0	0	0	0	0	38	17	8	0	11935483.87	2498608.95	0	0	15	120	0.4	0	20	-1435992.82	system	03:43.3	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	A990D38D-B782-EC11-8110-509A4C8C9FAC	31/01/2022	19	4338200	4338200	0	0	0	0	0	13	8	7	0	7064516.13	586047.97	0	0	5.71	40	0.44	0	16	-3312364.1	system	02:22.2	system	NULL	4
ICOOL ??ng ?en	73E68169-B782-EC11-8110-509A4C8C9FAC	31/01/2022	22	12086900	11986900	100000	0	0	0	0	42	26	10	0	9274193.55	0	0	1	9	90	0.4	0	25	2712706.45	system	01:21.2	system	NULL	4
ICOOL Phan Chu Trinh	53EAEF99-B782-EC11-8110-509A4C8C9FAC	31/01/2022	23	10035700	9540800	0	0	494900	0	0	23	13	6	0	6612903.23	2173237.99	0	2	10	60	0.43	0	14	754658.78	system	02:42.5	system	NULL	4
ICOOL Phan Xích Long	603D00A0-B782-EC11-8110-509A4C8C9FAC	31/01/2022	24	20471900	20062640	140000	0	269260	0	0	52	26	17	0	14032258.06	3421686.96	0	1	7.65	130	0.68	0	25	2608694.98	system	02:52.7	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	A3CF49D0-B782-EC11-8110-509A4C8C9FAC	31/01/2022	4	6284600	6284600	0	0	0	0	0	18	11	5	0	11661290.32	54908603.24	53535230.59	2	30	150	0.17	0	29	-6750062.97	system	04:13.7	system	NULL	4
ICOOL Tô Ký	B7CE1DB2-B782-EC11-8110-509A4C8C9FAC	31/01/2022	5	12640100	11703900	175000	0	761200	0	0	29	22	10	0	6612903.23	2639232.96	0	0	13	130	0.38	0	26	2451763.81	system	03:23.1	system	NULL	4
ICOOL Bình Phú	25F14157-B782-EC11-8110-509A4C8C9FAC	31/01/2022	6	15161400	14359590	220000	35960	545850	0	0	53	22	13	0	8509677.42	0	0	2	11.54	150	0.54	0	24	5849912.58	system	00:50.6	system	NULL	4
ICOOL D??ng Bá Tr?c	6C3E906F-B782-EC11-8110-509A4C8C9FAC	31/01/2022	7	11196668	11196668	0	0	0	0	0	85	24	6	0	14612903.23	292322629.8	289649206.5	0	16.67	100	0.23	0	26	-6089658.49	system	01:31.4	system	NULL	4
ICOOL Nguy?n S?n	E7E0AD81-B782-EC11-8110-509A4C8C9FAC	31/01/2022	9	12901000	12901000	0	0	0	0	0	44	29	16	0	7263225.81	2056450.59	0	0	6.25	100	1.07	0	15	3581323.61	system	02:01.8	system	NULL	4
ICOOL Ung V?n Khiêm	170843F2-8083-EC11-8110-509A4C8C9FAC	01/02/2022	1	25566500	24048970	870000	0	647530	0	0	84	70	16	1	26167564.12	3803013.57	0	4	9	150	0.4	0	40	-5921607.69	system	03:59.5	system	NULL	4
ICOOL Thành Thái	19BA8972-E583-EC11-8110-509A4C8C9FAC	01/02/2022	10	33826000	32632800	270600	0	922600	0	0	151	30	22	0	21428571.44	6682661.85	0	0	7	170	0.79	0	28	4521566.71	system	03:24.4	system	NULL	4
ICOOL Nguy?n Trãi	1E37E5B5-8083-EC11-8110-509A4C8C9FAC	01/02/2022	11	25657800	24991110	440000	0	226690	0	0	58	35	17	0	5995745.82	5635573.57	0	3	5	100	1.06	0	16	13359790.61	system	02:18.3	system	NULL	4
ICOOL M?c ??nh Chi	A3AFA940-E583-EC11-8110-509A4C8C9FAC	01/02/2022	12	17491000	17250670	0	0	240330	0	0	34	32	12	0	21232142.85	2676698.93	0	0	5	70	0.55	0	22	-6658171.78	system	02:00.7	system	NULL	4
ICOOL Tr?n Bình Tr?ng	C47BFC7E-E583-EC11-8110-509A4C8C9FAC	01/02/2022	13	14775900	13678900	955000	0	142000	0	0	39	21	14	0	9500000.01	12430339.33	10558869.05	2	4	60	0.82	0	17	2307429.71	system	03:45.3	system	NULL	4
ICOOL Cách M?ng Tháng 8	72799221-E583-EC11-8110-509A4C8C9FAC	01/02/2022	14	13367500	13337380	0	0	30120	0	0	34	15	12	0	23228464.28	3583045.78	1508063.5	2	12	150	0.41	0	29	-11966066.56	system	01:08.6	system	NULL	4
ICOOL C?u Ch? Y	32567291-8083-EC11-8110-509A4C8C9FAC	01/02/2022	16	6074800	5974800	100000	0	0	0	0	26	8	5	0	5500000	1478813.3	0	0	12	60	0.36	0	14	-1004013.3	system	01:17.1	system	NULL	4
ICOOL Nh? Thiên ???ng	E8769C59-E583-EC11-8110-509A4C8C9FAC	01/02/2022	17	15704200	15114200	590000	0	0	0	0	29	30	13	0	9321428.57	2916076.29	0	1	5	70	0.81	0	16	2876695.14	system	02:42.6	system	NULL	4
ICOOL Tr?n Não	1CE334EC-8083-EC11-8110-509A4C8C9FAC	01/02/2022	18	14195100	13989000	135000	71100	0	0	200000	43	28	10	0	12714285.72	2709518.26	0	1	10	100	0.5	0	20	-1234803.98	system	03:49.4	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	F7A501BC-8083-EC11-8110-509A4C8C9FAC	01/02/2022	19	9335900	9335900	0	0	0	0	0	35	18	10	0	7821428.58	1741667.59	0	0	4	40	0.63	0	16	-227196.17	system	02:28.6	system	NULL	4
ICOOL ??ng ?en	7A498697-8083-EC11-8110-509A4C8C9FAC	01/02/2022	22	29460900	28850100	575000	0	35800	0	0	82	47	20	0	14586428.57	15632883.69	0	0	4	80	0.8	0	25	-1369212.26	system	01:27.3	system	NULL	4
ICOOL Phan Chu Trinh	A57BF95F-E583-EC11-8110-509A4C8C9FAC	01/02/2022	23	27317500	27317500	0	0	0	0	0	77	47	22	0	6607142.86	4666345.28	0	0	2	60	1.57	0	14	16044011.86	system	02:53.3	system	NULL	4
ICOOL Phan Xích Long	22874BCE-8083-EC11-8110-509A4C8C9FAC	01/02/2022	24	52813500	52108330	220000	0	485170	0	0	95	96	38	0	15535714.28	9402531.83	0	5	3	130	1.52	0	25	27170083.89	system	02:59.2	system	NULL	4
ICOOL V?ng Tàu	8FF767F8-8083-EC11-8110-509A4C8C9FAC	01/02/2022	25	10813500	10584460	100000	0	129040	0	1420000	26	29	10	0	4823214.29	1966239.25	0	0	4	40	0.59	0	17	5215006.46	system	04:09.8	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	55D371FE-8083-EC11-8110-509A4C8C9FAC	01/02/2022	4	16996500	15987200	469000	0	540300	0	0	37	29	13	0	14053571.43	3971869.27	0	2	15.38	200	0.45	0	29	-2038240.7	system	04:20.0	system	NULL	4
ICOOL Tô Ký	2854BD78-E583-EC11-8110-509A4C8C9FAC	01/02/2022	5	12344301	11378540.9	492430	0	473330.1	0	0	54	17	13	0	9267857.15	2117115.63	0	0	9	120	0.5	0	26	-6431.88	system	03:34.8	system	NULL	4
ICOOL Bình Phú	23855385-8083-EC11-8110-509A4C8C9FAC	01/02/2022	6	53537400	52890620	394000	252780	0	0	0	154	113	33	0	9421428.57	0	0	1	3	130	1.38	0	24	43469191.43	system	00:56.8	system	NULL	4
ICOOL D??ng Bá Tr?c	4312F09D-8083-EC11-8110-509A4C8C9FAC	01/02/2022	7	55134500	54066915	520000	153975	393610	0	0	113	98	37	0	10071428.56	10172162.51	0	0	2	100	1.42	0	26	33823323.93	system	01:38.1	system	NULL	4
ICOOL Nguy?n S?n	4EDF0F47-E583-EC11-8110-509A4C8C9FAC	01/02/2022	9	22784600	22584600	200000	0	0	0	0	85	28	20	0	8928571.43	4597653.59	0	0	5	100	1.33	0	15	9058374.98	system	02:11.5	system	NULL	4
ICOOL Ung V?n Khiêm	76DF0F1D-4A84-EC11-8110-509A4C8C9FAC	02/02/2022	1	43149900	40924190	940000	0	1285710	0	0	132	144	30	0	26167564.12	6816487.15	0	5	5	150	0.75	0	40	7940138.73	system	04:00.2	system	NULL	4
ICOOL Thành Thái	B504CF04-4A84-EC11-8110-509A4C8C9FAC	02/02/2022	10	45712800	44244520	0	0	1468280	0	0	285	59	45	0	21428571.44	6366101.78	0	3	3	170	1.61	0	28	16449846.78	system	03:19.5	system	NULL	4
ICOOL Nguy?n Trãi	9D688BE0-4984-EC11-8110-509A4C8C9FAC	02/02/2022	11	24141600	23641600	450000	0	50000	0	0	71	48	31	0	5995745.82	3789018.21	0	2	3	100	1.94	0	16	13856835.97	system	02:18.6	system	NULL	4
ICOOL M?c ??nh Chi	69FD61D4-4984-EC11-8110-509A4C8C9FAC	02/02/2022	12	29310400	28217260	540000	0	553140	0	0	67	66	21	0	21232142.85	4050027.21	0	0	3	70	0.95	0	22	2935089.94	system	01:58.2	system	NULL	4
ICOOL Tr?n Bình Tr?ng	197CED10-4A84-EC11-8110-509A4C8C9FAC	02/02/2022	13	20212400	19796320	280000	0	136080	0	0	58	36	18	0	9500000.01	44510423.56	41113500	3	3	60	1.06	0	17	6899396.43	system	03:39.8	system	NULL	4
ICOOL Cách M?ng Tháng 8	6B5122B6-4984-EC11-8110-509A4C8C9FAC	02/02/2022	14	34456000	32947620	1395000	0	113380	0	0	86	40	31	0	23228464.28	4468926.2	0	2	4	150	1.07	0	29	5250229.52	system	01:07.5	system	NULL	4
ICOOL C?u Ch? Y	B2842FBC-4984-EC11-8110-509A4C8C9FAC	02/02/2022	16	10106200	10106200	0	0	0	0	0	30	16	7	0	5500000	2217345.65	0	0	7	50	0.5	0	14	2388854.35	system	01:17.6	system	NULL	4
ICOOL Nh? Thiên ???ng	8A1CA5EC-4984-EC11-8110-509A4C8C9FAC	02/02/2022	17	45264700	44213640	740000	0	311060	0	0	92	61	33	0	9321428.57	8029265.82	0	2	2	70	2.06	0	16	26862945.61	system	02:38.9	system	NULL	4
ICOOL Tr?n Não	5B86FC16-4A84-EC11-8110-509A4C8C9FAC	02/02/2022	18	30410200	30248100	0	0	162100	0	0	91	50	19	0	12714285.72	5736058.58	0	1	5	100	0.95	0	20	11797755.7	system	03:50.0	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	9BB894E6-4984-EC11-8110-509A4C8C9FAC	02/02/2022	19	12412000	12412000	0	0	0	0	0	39	16	10	0	7821428.58	2087777.25	0	0	4	40	0.63	0	16	2502794.17	system	02:28.8	system	NULL	4
ICOOL ??ng ?en	EAC440C2-4984-EC11-8110-509A4C8C9FAC	02/02/2022	22	43663000	42238130	764000	0	660870	0	0	96	87	27	0	14586428.57	0	0	3	2	80	1.08	0	25	27651701.43	system	01:27.8	system	NULL	4
ICOOL Phan Chu Trinh	E39FB2F2-4984-EC11-8110-509A4C8C9FAC	02/02/2022	23	25436900	25358900	78000	0	0	0	0	58	33	16	0	6607142.86	4716787.93	113188	1	3	60	1.14	0	14	14148157.21	system	02:49.1	system	NULL	4
