name,id,date,cuahang_id,sum,total,mon,customer,bill,vat,phuphi,male,female,num_of_bill,complain,chiphi,goods,returns,customer_info,hour_per_bill,hours,tour,expense,room,profit,created_by,created_date,modified_by,modified_date,trangthai
ICOOL Ung V?n Khi�m,48543E25-3893-EC11-8111-509A4C8C9FAC,21/02/2022,1,105272700,104754150,110000,45550,363000,0,0,329,245,61,1,26167564.12,20133776.93,0,23,5,350,1.52,0,40,58452808.95,system,03:10.4,system,NULL,4
ICOOL Ung V?n Khi�m,648B9053-0194-EC11-8111-509A4C8C9FAC,22/02/2022,1,95654800,95065695,0,94465,494640,134256,0,311,222,60,6,26167564.11,19232300.32,0,24,5.83,350,1.5,0,40,49800086.57,system,03:16.9,system,NULL,4
ICOOL Ung V?n Khi�m,2BE2C37F-CA94-EC11-8111-509A4C8C9FAC,23/02/2022,1,92345000,90665550,1260000,0,419450,785152,0,254,189,55,4,26167564.11,18903698.6,0,23,7.27,400,1.38,0,40,46379439.3,system,03:19.9,system,NULL,4
ICOOL Ung V?n Khi�m,DC36A6A9-9395-EC11-8111-509A4C8C9FAC,24/02/2022,1,105339500,104386140,400000,308810,244550,210004,0,305,236,61,2,26167564.11,21356615.33,0,23,6.56,400,1.52,0,40,57071964.56,system,03:19.1,system,NULL,4
ICOOL Ung V?n Khi�m,1ABC02D5-5C96-EC11-8111-509A4C8C9FAC,25/02/2022,1,152237500,150618940,720000,0,898560,340848,5710000,443,252,74,4,26167564.11,29631459.11,0,27,5.41,400,1.85,0,40,100870764.8,system,03:20.6,system,NULL,4
ICOOL Ung V?n Khi�m,DEF07A00-2697-EC11-8111-509A4C8C9FAC,26/02/2022,1,177021600,176691600,330000,0,0,165600,0,472,351,93,5,26167564.11,33437964.31,0,28,4.3,400,2.33,0,40,117251671.6,system,03:22.4,system,NULL,4
ICOOL Ung V?n Khi�m,E95CDC28-EF97-EC11-8111-509A4C8C9FAC,27/02/2022,1,106585500,106585500,0,0,0,0,0,325,266,73,12,26167564.11,19392779.98,0,34,5.48,400,1.82,0,40,61025155.91,system,03:19.0,system,NULL,4
ICOOL Ung V?n Khi�m,90235C53-B898-EC11-8111-509A4C8C9FAC,28/02/2022,1,88682600,86139630,750000,0,1792970,111200,0,277,212,56,0,26167564.11,18461432.31,0,21,7.14,400,1.4,0,40,41621833.58,system,03:19.2,system,NULL,4
ICOOL V?ng T�u,BE6D30AD-DC90-EC11-8111-509A4C8C9FAC,18/02/2022,25,17317200,17317200,0,0,0,0,0,44,35,15,0,4823214.29,3048674.58,0,1,4,70,0.88,0,17,9445311.13,system,03:22.4,system,NULL,4
ICOOL V?ng T�u,AA0F38D6-A591-EC11-8111-509A4C8C9FAC,19/02/2022,25,57097800,56332470,117500,0,647830,0,0,139,98,43,0,4823214.29,11688870.03,0,2,1,80,2.53,0,17,39820385.68,system,03:20.1,system,NULL,4
ICOOL V?ng T�u,1C971501-6F92-EC11-8111-509A4C8C9FAC,20/02/2022,25,8966800,8889000,77800,0,0,0,0,27,17,11,0,4823214.29,1398081.97,0,0,7,80,0.65,0,17,2667703.74,system,03:20.9,system,NULL,4
ICOOL V?ng T�u,37ED4C2B-3893-EC11-8111-509A4C8C9FAC,21/02/2022,25,14462800,14323500,0,0,139300,0,0,35,27,11,0,4823214.29,3535262.95,0,2,6,70,0.65,0,17,5965022.76,system,03:20.6,system,NULL,4
ICOOL V?ng T�u,37679B59-0194-EC11-8111-509A4C8C9FAC,22/02/2022,25,9681600,9681600,0,0,0,0,0,22,15,7,0,4823214.29,2618538.61,0,1,11,80,0.41,0,17,2239847.1,system,03:27.1,system,NULL,4
ICOOL V?ng T�u,7600CC85-CA94-EC11-8111-509A4C8C9FAC,23/02/2022,25,16028300,16028300,0,0,0,0,0,40,14,7,0,4823214.29,3884797.64,0,0,11,80,0.41,0,17,7320288.07,system,03:30.1,system,NULL,4
ICOOL V?ng T�u,D2A8ACAF-9395-EC11-8111-509A4C8C9FAC,24/02/2022,25,13926000,13926000,0,0,0,313040,0,33,24,9,1,4823214.29,3025571.6,0,2,7,70,0.53,0,17,6390254.11,system,03:29.2,system,NULL,4
ICOOL V?ng T�u,49260DDB-5C96-EC11-8111-509A4C8C9FAC,25/02/2022,25,18044200,18044200,0,0,0,0,0,36,38,13,0,4823214.29,3711841.24,0,3,6,80,0.76,0,17,9509144.47,system,03:30.8,system,NULL,4
ICOOL V?ng T�u,9C2B9006-2697-EC11-8111-509A4C8C9FAC,26/02/2022,25,47348800,47090130,0,0,258670,0,0,111,85,39,1,4823214.29,10320949.14,0,0,2,80,2.29,0,17,31945966.57,system,03:32.6,system,NULL,4
ICOOL V?ng T�u,9EC5E82E-EF97-EC11-8111-509A4C8C9FAC,27/02/2022,25,13762100,13762100,0,0,0,0,0,30,23,12,3,4823214.29,0,0,2,6,80,0.71,0,17,8938885.71,system,03:29.2,system,NULL,4
ICOOL V?ng T�u,18216659-B898-EC11-8111-509A4C8C9FAC,28/02/2022,25,4642300,4642300,0,0,0,0,0,9,8,5,0,4823214.29,0,0,0,16,80,0.29,0,17,-180914.29,system,03:29.3,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,CDB843B3-DC90-EC11-8111-509A4C8C9FAC,18/02/2022,4,66853200,66315540,350000,0,187660,0,0,202,119,49,5,14053571.43,13070602.41,0,24,4.08,200,1.69,0,29,39191366.16,system,03:32.6,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,5F654BDC-A591-EC11-8111-509A4C8C9FAC,19/02/2022,4,116909600,115256300,1230000,0,423300,0,0,279,193,72,8,14053571.43,25259180.58,0,33,2.78,200,2.48,0,29,75943547.99,system,03:30.3,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,E2292907-6F92-EC11-8111-509A4C8C9FAC,20/02/2022,4,80905000,80160300,500000,0,244700,0,0,199,131,49,5,14053571.43,18259638.69,0,39,4.08,200,1.69,0,29,47847089.88,system,03:31.1,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,69C15931-3893-EC11-8111-509A4C8C9FAC,21/02/2022,4,31966400,30229250,431800,173450,1131900,0,0,103,52,25,4,14053571.43,7660130.86,0,20,8,200,0.86,0,29,8515547.71,system,03:30.7,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,11F8B35F-0194-EC11-8111-509A4C8C9FAC,22/02/2022,4,43740700,42693250,879700,167750,0,0,0,141,66,31,1,14053571.43,9900168.12,0,13,6.45,200,1.07,0,29,18739510.45,system,03:37.3,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,25DBDE8B-CA94-EC11-8111-509A4C8C9FAC,23/02/2022,4,25230400,24809960,236200,0,184240,0,0,94,47,25,1,14053571.43,5523090.56,0,12,8,200,0.86,0,29,5233298.01,system,03:40.3,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,52AEEAB5-9395-EC11-8111-509A4C8C9FAC,24/02/2022,4,29422200,28761850,660350,0,0,0,0,124,54,27,0,14053571.43,6670652.17,0,11,7.41,200,0.93,0,29,8037626.4,system,03:39.6,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,9F2D2BE1-5C96-EC11-8111-509A4C8C9FAC,25/02/2022,4,72610400,71835400,775000,0,0,86368,100000,198,113,48,7,14053571.43,15780324.38,0,18,4.17,200,1.66,0,29,42187872.19,system,03:41.0,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,60A1B90C-2697-EC11-8111-509A4C8C9FAC,26/02/2022,4,117703700,116583170,771720,124110,224700,0,4025000,314,191,78,10,14053571.43,23143242.13,255960,29,2.56,200,2.69,0,29,83667316.44,system,03:43.0,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,81FBEF34-EF97-EC11-8111-509A4C8C9FAC,27/02/2022,4,90494600,89461490,995000,38110,0,0,0,288,150,56,9,14053571.43,28180377.85,7785408.01,44,3.57,200,1.93,0,29,55012948.73,system,03:39.3,system,NULL,4
ICOOL X� Vi?t Ngh? T?nh,5292765F-B898-EC11-8111-509A4C8C9FAC,28/02/2022,4,40823200,40392700,430500,0,0,0,0,101,117,32,0,14053571.43,15685053.6,6697498.14,17,6.25,200,1.1,0,29,17351573.11,system,03:39.5,system,NULL,4
